event_name,location,transaction_id,transaction_date,category,description,paid_by,total_amount_inr,split_type,number_of_people_in_split,split_between,split_details
TechFusion 2026 - Inter College Fest,"Mumbai, India",9d799dcf-e109-4248-9b73-3ddc64a4fd22,2026-01-14,Equipment Rental,Stage & Production expense for fest operations,Adnan Sami,1244.94,equal,11,Enrique D'Cruz|Mira Rajput|Kavita Krishnamurthy|Preetam Chakraborty|Reyansh Gupta|Balram Yadav|Leena Chandavarkar|Vivaan Mehta|Taapsee Pannu|Ayaan Khan|Renu Arora,"{""Enrique D'Cruz"": 113.18, 'Mira Rajput': 113.18, 'Kavita Krishnamurthy': 113.18, 'Preetam Chakraborty': 113.18, 'Reyansh Gupta': 113.18, 'Balram Yadav': 113.18, 'Leena Chandavarkar': 113.18, 'Vivaan Mehta': 113.18, 'Taapsee Pannu': 113.18, 'Ayaan Khan': 113.18, 'Renu Arora': 113.18}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",237ead95-76bf-489a-98bc-8e354c78c53e,2026-01-15,After Party,Stage & Production expense for fest operations,Kavita Krishnamurthy,3714.29,unequal_percentage,10,Enrique D'Cruz|Armaan Malik|Sachin Tendulkar|Shreya Ghoshal|Preetam Chakraborty|Pihu Verma|Meera Krishnan|Vandana Luthra|Diljit Dosanjh|Urvashi Rautela,"{""Enrique D'Cruz"": 101.14, 'Armaan Malik': 417.13, 'Sachin Tendulkar': 230.52, 'Shreya Ghoshal': 312.07, 'Preetam Chakraborty': 428.06, 'Pihu Verma': 453.17, 'Meera Krishnan': 466.89, 'Vandana Luthra': 553.87, 'Diljit Dosanjh': 289.11, 'Urvashi Rautela': 462.33}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",78e89856-df1e-4621-8548-9a50c38125b9,2026-01-14,Marketing,Sponsorship Expense expense for fest operations,Bharti Gill,5474.89,equal,8,Ayaan Khan|Lakshmi Nambiar|Enrique D'Cruz|Mira Rajput|Enrique D'Cruz|Lokesh Rahul|Lakshmi Nambiar|Atharva Joshi,"{'Ayaan Khan': 684.36, 'Lakshmi Nambiar': 684.36, ""Enrique D'Cruz"": 684.36, 'Mira Rajput': 684.36, 'Lokesh Rahul': 684.36, 'Atharva Joshi': 684.36}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",47213a97-ac55-44ed-ac5a-c76e8bc7dc6e,2026-01-13,Sponsorship Expense,After Party expense for fest operations,Vishal Dadlani,8820.68,unequal_percentage,15,Qasim Ali|Urvashi Rautela|Vivaan Mehta|Saanvi Gupta|Anjali Soni|Yami Gautam|Rahul Tiwari|Ayaan Khan|Lakshmi Nambiar|Udit Narayan|Bharti Gill|Dev Anand|Diljit Dosanjh|Shreya Ghoshal|Renu Arora,"{'Qasim Ali': 779.89, 'Urvashi Rautela': 908.67, 'Vivaan Mehta': 1218.81, 'Saanvi Gupta': 332.27, 'Anjali Soni': 962.75, 'Yami Gautam': 225.96, 'Rahul Tiwari': 366.16, 'Ayaan Khan': 403.16, 'Lakshmi Nambiar': 708.13, 'Udit Narayan': 405.11, 'Bharti Gill': 307.25, 'Dev Anand': 191.36, 'Diljit Dosanjh': 1088.92, 'Shreya Ghoshal': 762.81, 'Renu Arora': 159.43}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",11102c4e-7f06-4c9e-85e5-87ef86a8ecca,2026-01-11,Transport,Transport expense for fest operations,Udit Narayan,7105.4,equal,13,Kavya Iyer|Shahid Kapoor|Yami Gautam|Varun Bansal|Dev Anand|Alka Yagnik|Sachin Tendulkar|Udit Narayan|Vishal Dadlani|Sunidhi Chauhan|Kavya Iyer|Rishaan Nair|Alka Yagnik,"{'Kavya Iyer': 546.57, 'Shahid Kapoor': 546.57, 'Yami Gautam': 546.57, 'Varun Bansal': 546.57, 'Dev Anand': 546.57, 'Alka Yagnik': 546.57, 'Sachin Tendulkar': 546.57, 'Udit Narayan': 546.57, 'Vishal Dadlani': 546.57, 'Sunidhi Chauhan': 546.57, 'Rishaan Nair': 546.57}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",6b976499-fd40-4cf9-ba21-5c97431d4506,2026-01-12,Equipment Rental,Stage & Production expense for fest operations,Aanya Singh,4389.07,unequal_percentage,7,Mumtaz Begum|Vivaan Mehta|Yami Gautam|Diljit Dosanjh|Shreya Ghoshal|Lakshmi Nambiar|Reyansh Gupta,"{'Mumtaz Begum': 1470.36, 'Vivaan Mehta': 84.86, 'Yami Gautam': 1591.2, 'Diljit Dosanjh': 267.59, 'Shreya Ghoshal': 191.59, 'Lakshmi Nambiar': 687.13, 'Reyansh Gupta': 96.34}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",f67b46a3-2f43-48c8-803e-a7420834df36,2026-01-14,Volunteer Expense,Stage & Production expense for fest operations,Bharti Gill,6821.82,equal,15,Kunal Khanna|Sachin Tendulkar|Aanya Singh|Alka Yagnik|Kiara Advani|Mira Rajput|Rishaan Nair|Balram Yadav|Shahid Kapoor|Pallavi Shah|Rishaan Nair|Diljit Dosanjh|Myra Mehta|Vijaya Balan|Mumtaz Begum,"{'Kunal Khanna': 454.79, 'Sachin Tendulkar': 454.79, 'Aanya Singh': 454.79, 'Alka Yagnik': 454.79, 'Kiara Advani': 454.79, 'Mira Rajput': 454.79, 'Rishaan Nair': 454.79, 'Balram Yadav': 454.79, 'Shahid Kapoor': 454.79, 'Pallavi Shah': 454.79, 'Diljit Dosanjh': 454.79, 'Myra Mehta': 454.79, 'Vijaya Balan': 454.79, 'Mumtaz Begum': 454.79}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",a5633a9f-82a2-4b88-95fd-6f0fcd4af4da,2026-01-12,Food & Catering,After Party expense for fest operations,Aanya Singh,7679.05,unequal_percentage,12,Rahul Tiwari|Varun Bansal|Udit Narayan|Urvashi Rautela|Shahid Kapoor|Paresh Rawal|Sunidhi Chauhan|Diljit Dosanjh|Mumtaz Begum|Reyansh Gupta|Taapsee Pannu|Lakshmi Nambiar,"{'Rahul Tiwari': 345.6, 'Varun Bansal': 1001.59, 'Udit Narayan': 47.32, 'Urvashi Rautela': 1093.86, 'Shahid Kapoor': 673.8, 'Paresh Rawal': 1106.47, 'Sunidhi Chauhan': 252.56, 'Diljit Dosanjh': 1092.95, 'Mumtaz Begum': 33.77, 'Reyansh Gupta': 287.03, 'Taapsee Pannu': 1117.55, 'Lakshmi Nambiar': 626.54}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",96e2ad5d-f5d6-4fdf-be0b-c1bdb89641df,2026-01-10,Equipment Rental,Printing & Merchandise expense for fest operations,Paresh Rawal,3918.83,equal,4,Meera Krishnan|Armaan Malik|Urvashi Rautela|Paresh Rawal,"{'Meera Krishnan': 979.71, 'Armaan Malik': 979.71, 'Urvashi Rautela': 979.71, 'Paresh Rawal': 979.71}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",6e46b777-8c62-403c-9f87-c905ba538272,2026-01-14,Equipment Rental,Sponsorship Expense expense for fest operations,Alka Yagnik,5010.88,unequal_percentage,7,Mira Rajput|Adnan Sami|Diljit Dosanjh|Qasim Ali|Priya Rao|Renu Arora|Paresh Rawal,"{'Mira Rajput': 549.13, 'Adnan Sami': 898.09, 'Diljit Dosanjh': 1062.39, 'Qasim Ali': 456.91, 'Priya Rao': 835.23, 'Renu Arora': 1108.82, 'Paresh Rawal': 100.3}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",508ec749-4dbc-49f2-9e2c-d195f723d7f3,2026-01-11,Equipment Rental,Transport expense for fest operations,Lokesh Rahul,604.45,unequal_percentage,11,Priya Rao|Qasim Ali|Vijaya Balan|Dev Anand|Divya Mukherjee|Renu Arora|Qasim Ali|Sachin Tendulkar|Shahid Kapoor|Adnan Sami|Myra Mehta,"{'Priya Rao': 125.59, 'Qasim Ali': 1.09, 'Vijaya Balan': 77.51, 'Dev Anand': 24.17, 'Divya Mukherjee': 28.81, 'Renu Arora': 53.44, 'Sachin Tendulkar': 82.97, 'Shahid Kapoor': 48.32, 'Adnan Sami': 58.15, 'Myra Mehta': 16.6}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",b066eedd-11ad-4388-9cc5-77d1375fa7a0,2026-01-12,Stage & Production,Equipment Rental expense for fest operations,Taapsee Pannu,8820.64,equal,3,Shahid Kapoor|Divya Mukherjee|Adnan Sami,"{'Shahid Kapoor': 2940.21, 'Divya Mukherjee': 2940.21, 'Adnan Sami': 2940.21}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",f8420f7d-84e5-4505-a3aa-f78691a39687,2026-01-14,Printing & Merchandise,After Party expense for fest operations,Divya Mukherjee,1374.46,equal,15,Shreya Ghoshal|Saanvi Gupta|Enrique D'Cruz|Qasim Ali|Adnan Sami|Diljit Dosanjh|Preetam Chakraborty|Myra Mehta|Shahid Kapoor|Leena Chandavarkar|Pihu Verma|Meera Krishnan|Saanvi Gupta|Mumtaz Begum|Udit Narayan,"{'Shreya Ghoshal': 91.63, 'Saanvi Gupta': 91.63, ""Enrique D'Cruz"": 91.63, 'Qasim Ali': 91.63, 'Adnan Sami': 91.63, 'Diljit Dosanjh': 91.63, 'Preetam Chakraborty': 91.63, 'Myra Mehta': 91.63, 'Shahid Kapoor': 91.63, 'Leena Chandavarkar': 91.63, 'Pihu Verma': 91.63, 'Meera Krishnan': 91.63, 'Mumtaz Begum': 91.63, 'Udit Narayan': 91.63}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",f60f7885-af77-4746-96ca-ac8a7d682eb8,2026-01-15,Food & Catering,After Party expense for fest operations,Vijaya Balan,6872.44,unequal_percentage,3,Shreya Ghoshal|Shahid Kapoor|Vivaan Mehta,"{'Shreya Ghoshal': 1450.89, 'Shahid Kapoor': 2361.46, 'Vivaan Mehta': 3060.09}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",647c82b5-7f20-42f1-9970-77b8ce124c71,2026-01-15,Marketing,Printing & Merchandise expense for fest operations,Vandana Luthra,6826.99,equal,6,Kavya Iyer|Reyansh Gupta|Atharva Joshi|Kiara Advani|Myra Mehta|Sachin Tendulkar,"{'Kavya Iyer': 1137.83, 'Reyansh Gupta': 1137.83, 'Atharva Joshi': 1137.83, 'Kiara Advani': 1137.83, 'Myra Mehta': 1137.83, 'Sachin Tendulkar': 1137.83}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d402e7c9-7da3-4bcd-80a9-ab26f67c74e8,2026-01-15,Volunteer Expense,Printing & Merchandise expense for fest operations,Kunal Khanna,9579.96,unequal_percentage,7,Divya Mukherjee|Kunal Khanna|Balram Yadav|Renu Arora|Kiara Advani|Alka Yagnik|Reyansh Gupta,"{'Divya Mukherjee': 2410.41, 'Kunal Khanna': 2410.73, 'Balram Yadav': 88.2, 'Renu Arora': 1750.92, 'Kiara Advani': 196.92, 'Alka Yagnik': 1793.79, 'Reyansh Gupta': 928.99}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",effb7606-1bb5-4d70-ac23-3b5bb2bcf547,2026-01-12,Equipment Rental,Equipment Rental expense for fest operations,Mira Rajput,279.9,unequal_percentage,13,Myra Mehta|Qasim Ali|Sachin Tendulkar|Paresh Rawal|Qasim Ali|Sachin Tendulkar|Paresh Rawal|Lokesh Rahul|Urvashi Rautela|Leena Chandavarkar|Shahid Kapoor|Ayaan Khan|Shreya Ghoshal,"{'Myra Mehta': 12.62, 'Qasim Ali': 22.7, 'Sachin Tendulkar': 29.65, 'Paresh Rawal': 28.82, 'Lokesh Rahul': 10.55, 'Urvashi Rautela': 6.27, 'Leena Chandavarkar': 30.42, 'Shahid Kapoor': 13.73, 'Ayaan Khan': 17.75, 'Shreya Ghoshal': 31.17}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",73aea7f9-af6c-4b79-9b12-6dc015d385b4,2026-01-13,Equipment Rental,Marketing expense for fest operations,Vivaan Mehta,7281.34,unequal_percentage,14,Kiara Advani|Kunal Khanna|Vishal Dadlani|Myra Mehta|Pooja Bhattacharya|Myra Mehta|Vishal Dadlani|Vijaya Balan|Lakshmi Nambiar|Yami Gautam|Armaan Malik|Dev Anand|Saanvi Gupta|Priya Rao,"{'Kiara Advani': 24.17, 'Kunal Khanna': 762.33, 'Vishal Dadlani': 1026.9, 'Myra Mehta': 675.56, 'Pooja Bhattacharya': 916.41, 'Vijaya Balan': 555.07, 'Lakshmi Nambiar': 890.19, 'Yami Gautam': 202.52, 'Armaan Malik': 436.04, 'Dev Anand': 155.79, 'Saanvi Gupta': 859.33, 'Priya Rao': 405.58}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",43d43d83-70aa-488d-bc36-a881795385e3,2026-01-13,Marketing,Transport expense for fest operations,Armaan Malik,4466.85,equal,3,Qasim Ali|Yami Gautam|Sachin Tendulkar,"{'Qasim Ali': 1488.95, 'Yami Gautam': 1488.95, 'Sachin Tendulkar': 1488.95}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",1d7d0098-814a-4060-aaa8-50a35336f401,2026-01-11,Transport,Equipment Rental expense for fest operations,Sachin Tendulkar,3679.43,equal,13,Shreya Ghoshal|Sunidhi Chauhan|Myra Mehta|Pihu Verma|Vijaya Balan|Mira Rajput|Vivaan Mehta|Mumtaz Begum|Priya Rao|Qasim Ali|Divya Mukherjee|Vivaan Mehta|Preetam Chakraborty,"{'Shreya Ghoshal': 283.03, 'Sunidhi Chauhan': 283.03, 'Myra Mehta': 283.03, 'Pihu Verma': 283.03, 'Vijaya Balan': 283.03, 'Mira Rajput': 283.03, 'Vivaan Mehta': 283.03, 'Mumtaz Begum': 283.03, 'Priya Rao': 283.03, 'Qasim Ali': 283.03, 'Divya Mukherjee': 283.03, 'Preetam Chakraborty': 283.03}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",9bb1dad2-4b1c-4ffc-9707-5ef1aab20c85,2026-01-10,Accommodation,Accommodation expense for fest operations,Kavya Iyer,1163.45,equal,14,Taapsee Pannu|Diljit Dosanjh|Anjali Soni|Shreya Ghoshal|Aanya Singh|Rishaan Nair|Kunal Khanna|Vishal Dadlani|Meera Krishnan|Yami Gautam|Kavya Iyer|Urvashi Rautela|Renu Arora|Rishaan Nair,"{'Taapsee Pannu': 83.1, 'Diljit Dosanjh': 83.1, 'Anjali Soni': 83.1, 'Shreya Ghoshal': 83.1, 'Aanya Singh': 83.1, 'Rishaan Nair': 83.1, 'Kunal Khanna': 83.1, 'Vishal Dadlani': 83.1, 'Meera Krishnan': 83.1, 'Yami Gautam': 83.1, 'Kavya Iyer': 83.1, 'Urvashi Rautela': 83.1, 'Renu Arora': 83.1}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",851dc18e-5c6c-42a8-9bbd-49757ed473a2,2026-01-15,Printing & Merchandise,Accommodation expense for fest operations,Renu Arora,6456.17,unequal_percentage,13,Mira Rajput|Atharva Joshi|Enrique D'Cruz|Armaan Malik|Reyansh Gupta|Diljit Dosanjh|Sonu Nigam|Kiara Advani|Myra Mehta|Vivaan Mehta|Sunidhi Chauhan|Armaan Malik|Qasim Ali,"{'Mira Rajput': 82.72, 'Atharva Joshi': 835.01, ""Enrique D'Cruz"": 251.48, 'Armaan Malik': 232.6, 'Reyansh Gupta': 324.81, 'Diljit Dosanjh': 868.07, 'Sonu Nigam': 250.14, 'Kiara Advani': 802.53, 'Myra Mehta': 387.67, 'Vivaan Mehta': 811.11, 'Sunidhi Chauhan': 714.11, 'Qasim Ali': 755.86}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",247f7b46-2e7f-44bf-8c65-48b32676db66,2026-01-15,Accommodation,Sponsorship Expense expense for fest operations,Lokesh Rahul,4972.21,unequal_percentage,12,Adnan Sami|Udit Narayan|Paresh Rawal|Kunal Khanna|Rishaan Nair|Mumtaz Begum|Meera Krishnan|Varun Bansal|Bharti Gill|Armaan Malik|Yami Gautam|Alka Yagnik,"{'Adnan Sami': 750.87, 'Udit Narayan': 703.73, 'Paresh Rawal': 190.92, 'Kunal Khanna': 381.49, 'Rishaan Nair': 388.57, 'Mumtaz Begum': 495.23, 'Meera Krishnan': 343.39, 'Varun Bansal': 277.86, 'Bharti Gill': 161.53, 'Armaan Malik': 401.49, 'Yami Gautam': 95.63, 'Alka Yagnik': 781.51}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",dfe8044c-a1e8-4e2a-aea2-d6d42e6ee8c6,2026-01-10,Accommodation,Transport expense for fest operations,Mumtaz Begum,1525.01,equal,9,Vivaan Mehta|Kavita Krishnamurthy|Pooja Bhattacharya|Varun Bansal|Armaan Malik|Rishaan Nair|Qasim Ali|Alka Yagnik|Varun Bansal,"{'Vivaan Mehta': 169.45, 'Kavita Krishnamurthy': 169.45, 'Pooja Bhattacharya': 169.45, 'Varun Bansal': 169.45, 'Armaan Malik': 169.45, 'Rishaan Nair': 169.45, 'Qasim Ali': 169.45, 'Alka Yagnik': 169.45}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",dfc0fbc9-1a31-43af-a8fa-3598736a4785,2026-01-12,Printing & Merchandise,Stage & Production expense for fest operations,Pooja Bhattacharya,8563.35,equal,4,Sachin Tendulkar|Yami Gautam|Pooja Bhattacharya|Anjali Soni,"{'Sachin Tendulkar': 2140.84, 'Yami Gautam': 2140.84, 'Pooja Bhattacharya': 2140.84, 'Anjali Soni': 2140.84}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",92575cff-dba5-4c37-82c3-027486661872,2026-01-11,Accommodation,After Party expense for fest operations,Sunidhi Chauhan,4254.23,unequal_percentage,11,Meera Krishnan|Preetam Chakraborty|Adnan Sami|Vandana Luthra|Bharti Gill|Saanvi Gupta|Mira Rajput|Bharti Gill|Sonu Nigam|Pallavi Shah|Vijaya Balan,"{'Meera Krishnan': 413.37, 'Preetam Chakraborty': 490.29, 'Adnan Sami': 67.85, 'Vandana Luthra': 776.17, 'Bharti Gill': 486.3, 'Saanvi Gupta': 155.05, 'Mira Rajput': 154.78, 'Sonu Nigam': 274.28, 'Pallavi Shah': 120.45, 'Vijaya Balan': 605.94}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",14078624-5bf6-4054-8a45-7b3d4e4c2a1f,2026-01-11,Transport,Transport expense for fest operations,Kunal Khanna,1864.88,equal,13,Armaan Malik|Atharva Joshi|Meera Krishnan|Dev Anand|Saanvi Gupta|Sachin Tendulkar|Yami Gautam|Rahul Tiwari|Pallavi Shah|Adnan Sami|Renu Arora|Sonu Nigam|Kavita Krishnamurthy,"{'Armaan Malik': 143.45, 'Atharva Joshi': 143.45, 'Meera Krishnan': 143.45, 'Dev Anand': 143.45, 'Saanvi Gupta': 143.45, 'Sachin Tendulkar': 143.45, 'Yami Gautam': 143.45, 'Rahul Tiwari': 143.45, 'Pallavi Shah': 143.45, 'Adnan Sami': 143.45, 'Renu Arora': 143.45, 'Sonu Nigam': 143.45, 'Kavita Krishnamurthy': 143.45}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",1fc59f0d-4190-4823-9606-059f327f83e8,2026-01-14,Transport,Equipment Rental expense for fest operations,Leena Chandavarkar,6399.37,unequal_percentage,14,Mumtaz Begum|Vishal Dadlani|Preetam Chakraborty|Vandana Luthra|Renu Arora|Pooja Bhattacharya|Aanya Singh|Bharti Gill|Udit Narayan|Ayaan Khan|Lokesh Rahul|Bharti Gill|Priya Rao|Balram Yadav,"{'Mumtaz Begum': 711.53, 'Vishal Dadlani': 852.68, 'Preetam Chakraborty': 804.71, 'Vandana Luthra': 228.59, 'Renu Arora': 364.46, 'Pooja Bhattacharya': 133.0, 'Aanya Singh': 435.68, 'Bharti Gill': 934.1, 'Udit Narayan': 360.31, 'Ayaan Khan': 35.78, 'Lokesh Rahul': 408.78, 'Priya Rao': 567.45, 'Balram Yadav': 472.62}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d68b36ef-a98f-4b9f-b64b-8f42b9032d75,2026-01-11,Equipment Rental,Accommodation expense for fest operations,Ayaan Khan,4978.35,equal,3,Vijaya Balan|Sonu Nigam|Myra Mehta,"{'Vijaya Balan': 1659.45, 'Sonu Nigam': 1659.45, 'Myra Mehta': 1659.45}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",148fdd12-00b8-4c66-87f4-46f5406399c2,2026-01-11,Volunteer Expense,Volunteer Expense expense for fest operations,Pihu Verma,141.6,unequal_percentage,3,Enrique D'Cruz|Myra Mehta|Pihu Verma,"{""Enrique D'Cruz"": 35.42, 'Myra Mehta': 52.31, 'Pihu Verma': 53.87}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8ad84e0c-ccdf-4cba-8cdd-8b10236d33a5,2026-01-15,Food & Catering,After Party expense for fest operations,Armaan Malik,9619.09,unequal_percentage,13,Shahid Kapoor|Vishal Dadlani|Atharva Joshi|Atharva Joshi|Divya Mukherjee|Alka Yagnik|Renu Arora|Armaan Malik|Taapsee Pannu|Yami Gautam|Yami Gautam|Vijaya Balan|Preetam Chakraborty,"{'Shahid Kapoor': 1057.77, 'Vishal Dadlani': 649.41, 'Atharva Joshi': 1023.03, 'Divya Mukherjee': 177.83, 'Alka Yagnik': 284.78, 'Renu Arora': 1316.35, 'Armaan Malik': 294.1, 'Taapsee Pannu': 937.66, 'Yami Gautam': 1292.49, 'Vijaya Balan': 1248.18, 'Preetam Chakraborty': 689.97}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",865fcbe6-da4d-4bc2-9d5e-e8aeabe9809a,2026-01-15,Transport,Transport expense for fest operations,Enrique D'Cruz,2537.57,equal,4,Sachin Tendulkar|Atharva Joshi|Balram Yadav|Atharva Joshi,"{'Sachin Tendulkar': 634.39, 'Atharva Joshi': 634.39, 'Balram Yadav': 634.39}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",b675dd32-4e6e-4000-878d-bcc434899a9e,2026-01-15,Food & Catering,Volunteer Expense expense for fest operations,Urvashi Rautela,9583.54,unequal_percentage,8,Kunal Khanna|Balram Yadav|Pihu Verma|Reyansh Gupta|Priya Rao|Priya Rao|Kiara Advani|Shreya Ghoshal,"{'Kunal Khanna': 1301.74, 'Balram Yadav': 1786.11, 'Pihu Verma': 480.63, 'Reyansh Gupta': 1779.91, 'Priya Rao': 949.96, 'Kiara Advani': 1584.77, 'Shreya Ghoshal': 132.28}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",b951901f-bc29-4ec7-a70f-b2b8118e9053,2026-01-15,Printing & Merchandise,Sponsorship Expense expense for fest operations,Kunal Khanna,2715.57,unequal_percentage,12,Alka Yagnik|Mira Rajput|Kavya Iyer|Lakshmi Nambiar|Kavita Krishnamurthy|Kiara Advani|Preetam Chakraborty|Meera Krishnan|Balram Yadav|Pihu Verma|Preetam Chakraborty|Atharva Joshi,"{'Alka Yagnik': 406.03, 'Mira Rajput': 343.47, 'Kavya Iyer': 170.35, 'Lakshmi Nambiar': 7.13, 'Kavita Krishnamurthy': 347.04, 'Kiara Advani': 115.55, 'Preetam Chakraborty': 349.13, 'Meera Krishnan': 211.01, 'Balram Yadav': 30.15, 'Pihu Verma': 412.54, 'Atharva Joshi': 120.54}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",f196cf74-95b0-45f5-9af9-546072066b1a,2026-01-12,Food & Catering,Equipment Rental expense for fest operations,Vijaya Balan,632.58,equal,13,Kavya Iyer|Saanvi Gupta|Adnan Sami|Vivaan Mehta|Lokesh Rahul|Taapsee Pannu|Dev Anand|Meera Krishnan|Lakshmi Nambiar|Atharva Joshi|Lokesh Rahul|Rishaan Nair|Dev Anand,"{'Kavya Iyer': 48.66, 'Saanvi Gupta': 48.66, 'Adnan Sami': 48.66, 'Vivaan Mehta': 48.66, 'Lokesh Rahul': 48.66, 'Taapsee Pannu': 48.66, 'Dev Anand': 48.66, 'Meera Krishnan': 48.66, 'Lakshmi Nambiar': 48.66, 'Atharva Joshi': 48.66, 'Rishaan Nair': 48.66}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",9cbb32a9-a58e-41f5-a60d-8d4444086542,2026-01-15,Food & Catering,After Party expense for fest operations,Rahul Tiwari,2676.69,unequal_percentage,3,Leena Chandavarkar|Bharti Gill|Sonu Nigam,"{'Leena Chandavarkar': 754.11, 'Bharti Gill': 620.8, 'Sonu Nigam': 1301.79}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",19e13e6a-6339-43df-8861-39a6ec3e52c8,2026-01-11,Equipment Rental,Transport expense for fest operations,Rahul Tiwari,3759.76,unequal_percentage,5,Pihu Verma|Preetam Chakraborty|Vishal Dadlani|Enrique D'Cruz|Ayaan Khan,"{'Pihu Verma': 1211.47, 'Preetam Chakraborty': 90.61, 'Vishal Dadlani': 1209.32, ""Enrique D'Cruz"": 1221.03, 'Ayaan Khan': 27.33}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",daf84480-e804-48c5-8800-ac6bed967f83,2026-01-14,Stage & Production,Equipment Rental expense for fest operations,Divya Mukherjee,149.1,equal,11,Sachin Tendulkar|Varun Bansal|Ayaan Khan|Vivaan Mehta|Pallavi Shah|Sachin Tendulkar|Rahul Tiwari|Shahid Kapoor|Leena Chandavarkar|Vandana Luthra|Lakshmi Nambiar,"{'Sachin Tendulkar': 13.55, 'Varun Bansal': 13.55, 'Ayaan Khan': 13.55, 'Vivaan Mehta': 13.55, 'Pallavi Shah': 13.55, 'Rahul Tiwari': 13.55, 'Shahid Kapoor': 13.55, 'Leena Chandavarkar': 13.55, 'Vandana Luthra': 13.55, 'Lakshmi Nambiar': 13.55}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",5c3025ca-226d-441a-9bf8-43ed2a4d3a80,2026-01-15,Equipment Rental,Accommodation expense for fest operations,Vijaya Balan,9466.35,unequal_percentage,8,Diljit Dosanjh|Renu Arora|Meera Krishnan|Kunal Khanna|Pallavi Shah|Mira Rajput|Sachin Tendulkar|Leena Chandavarkar,"{'Diljit Dosanjh': 694.45, 'Renu Arora': 531.33, 'Meera Krishnan': 1579.92, 'Kunal Khanna': 1558.42, 'Pallavi Shah': 257.34, 'Mira Rajput': 1938.69, 'Sachin Tendulkar': 2481.54, 'Leena Chandavarkar': 424.66}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",08fe6c02-2254-471f-8f03-416962b25c1a,2026-01-15,After Party,Marketing expense for fest operations,Rishaan Nair,9591.44,equal,13,Divya Mukherjee|Vishal Dadlani|Armaan Malik|Renu Arora|Shahid Kapoor|Adnan Sami|Varun Bansal|Kavita Krishnamurthy|Taapsee Pannu|Sonu Nigam|Kiara Advani|Renu Arora|Adnan Sami,"{'Divya Mukherjee': 737.8, 'Vishal Dadlani': 737.8, 'Armaan Malik': 737.8, 'Renu Arora': 737.8, 'Shahid Kapoor': 737.8, 'Adnan Sami': 737.8, 'Varun Bansal': 737.8, 'Kavita Krishnamurthy': 737.8, 'Taapsee Pannu': 737.8, 'Sonu Nigam': 737.8, 'Kiara Advani': 737.8}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",2b779073-53e0-46c7-8ee4-32b408ae1934,2026-01-15,After Party,Sponsorship Expense expense for fest operations,Reyansh Gupta,1152.89,unequal_percentage,3,Armaan Malik|Renu Arora|Kunal Khanna,"{'Armaan Malik': 417.74, 'Renu Arora': 41.77, 'Kunal Khanna': 693.37}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4957804d-6f9c-4d6c-8325-56f7543eb609,2026-01-12,Accommodation,Sponsorship Expense expense for fest operations,Pihu Verma,2331.76,equal,4,Vivaan Mehta|Leena Chandavarkar|Sunidhi Chauhan|Shreya Ghoshal,"{'Vivaan Mehta': 582.94, 'Leena Chandavarkar': 582.94, 'Sunidhi Chauhan': 582.94, 'Shreya Ghoshal': 582.94}"
